City,time,co,dew,h,no2,o3,p,pm10,pm25,r,so2,t,w
Saraburi,2025-02-25,0.1,-6.0,11.2,9.8,4.4,1018.7,48.0,50.0,0.7,0.6,26.6,2.5
Saraburi,2025-02-26,0.1,5.85,33.15,9.8,4.4,1016.75,36.0,58.0,0.7,0.6,26.2,3.3
Saraburi,2025-02-27,0.1,19.0,41.0,9.8,4.4,1014.0,55.0,76.0,0.7,0.6,34.0,3.0
Saraburi,2025-02-28,0.1,-6.1,7.9,9.8,4.4,1014.0,53.0,93.0,0.7,0.6,32.7,2.0
Saraburi,2025-03-01,0.1,-6.75,8.45,9.8,4.4,1010.8,46.0,67.0,0.7,0.6,30.65,2.75
Saraburi,2025-03-02,0.1,-6.1,7.6,9.8,4.4,1009.2,45.0,59.0,0.7,0.6,33.4,1.5
Saraburi,2025-03-03,0.1,-6.5,7.4,9.8,4.4,1009.4,49.0,63.0,0.7,0.6,33.3,3.0
Saraburi,2025-03-04,0.1,-6.5,7.8,9.8,4.4,1009.9,43.0,62.0,0.7,0.6,32.3,3.0
Saraburi,2025-03-05,0.1,-6.8,7.7,9.8,4.4,1009.2,39.0,62.0,0.7,0.6,32.1,3.6
Saraburi,2025-03-06,0.1,-6.4,8.0,9.8,4.4,1010.8,32.0,51.0,0.7,0.6,31.9,2.0
Saraburi,2025-03-07,0.1,20.5,91.2,9.8,4.4,969.1,63.0,85.0,0.7,0.6,20.6,6.1
Saraburi,2025-03-08,0.1,-7.4,11.4,9.8,4.4,1013.8,51.0,56.0,99.0,0.6,24.5,2.0
Saraburi,2025-03-09,0.1,-6.8,11.3,9.8,4.4,1014.2,45.0,65.0,0.2,0.6,25.5,3.6
Saraburi,2025-03-10,0.1,-5.0,8.2,9.8,4.4,1014.4,59.0,66.0,0.2,0.6,33.4,4.6
Saraburi,2025-03-11,0.1,-4.9,7.8,9.8,4.4,1012.8,63.0,117.0,0.2,0.6,34.5,1.0
Saraburi,2025-03-12,0.1,-4.9,7.8,9.8,4.4,1012.8,63.0,117.0,0.2,0.6,34.5,1.0
Saraburi,2025-03-13,0.1,-4.9,57.0,9.8,4.4,1007.35,39.5,68.0,0.2,0.6,34.15,0.6
Saraburi,2025-03-14,0.1,-4.9,57.0,9.8,4.4,1007.35,39.5,68.0,0.2,0.6,34.15,0.6
Saraburi,2025-03-15,0.1,-4.9,57.0,9.8,4.4,1007.35,39.5,68.0,0.2,0.6,34.15,0.6
Saraburi,2025-03-16,0.1,-4.9,57.0,9.8,4.4,1007.35,39.5,68.0,0.2,0.6,34.15,0.6
Saraburi,2025-03-17,0.1,-4.9,57.0,9.8,4.4,1007.35,39.5,68.0,0.2,0.6,34.15,0.6
Saraburi,2025-03-18,0.1,-4.9,67.0,9.8,4.4,1010.55,50.5,82.0,0.2,0.6,29.950000000000003,0.2
Saraburi,2025-03-19,0.1,-4.9,44.5,9.8,4.4,1013.2,56.0,92.0,0.2,0.6,31.6,0.5
Saraburi,2025-03-20,0.1,-4.9,42.0,9.8,4.4,1015.8,246.0,56.0,0.2,0.6,29.1,0.5
Saraburi,2025-03-21,0.1,-4.9,49.0,9.8,4.4,1017.1,67.0,123.0,0.2,0.6,28.3,0.2
Saraburi,2025-03-22,0.1,-4.9,49.0,9.8,4.4,1017.1,67.0,123.0,0.2,0.6,28.3,0.2
Saraburi,2025-03-23,0.1,-4.9,39.25,9.8,4.4,1011.75,70.5,143.5,0.2,0.6,33.0,0.35
Saraburi,2025-03-24,0.1,-4.9,44.0,9.8,4.4,1007.9,73.0,164.0,0.2,0.6,35.5,0.7
Saraburi,2025-03-25,0.1,-4.9,64.5,9.8,4.4,1006.7,60.0,107.0,0.2,0.6,33.0,0.5
Saraburi,2025-03-26,0.1,-4.9,67.5,9.8,4.4,1006.3,57.0,102.0,0.2,0.6,32.7,0.2
Saraburi,2025-03-27,0.1,-4.9,67.5,9.8,4.4,1006.3,57.0,102.0,0.2,0.6,32.7,0.2
Saraburi,2025-03-28,0.1,-4.9,48.0,9.8,4.4,1005.5,55.0,92.0,0.2,0.6,35.0,1.0
Saraburi,2025-03-29,0.1,-4.9,56.0,9.8,4.4,1006.6,51.0,93.0,0.2,0.6,34.7,0.5
Saraburi,2025-03-30,0.1,-4.9,56.0,9.8,4.4,1006.6,51.0,93.0,0.2,0.6,34.7,0.5
Saraburi,2025-03-31,0.1,-4.9,69.0,9.8,4.4,1009.8,47.5,71.0,0.2,0.6,29.4,0.35
Saraburi,2025-04-01,0.1,-4.9,56.0,9.8,4.4,1011.0,52.0,79.0,0.2,0.6,32.7,0.2
Saraburi,2025-04-02,0.1,-4.9,51.0,9.8,4.4,1010.2,58.0,93.0,0.2,0.6,33.8,0.5
Saraburi,2025-04-03,0.1,-4.9,64.0,9.8,4.4,1012.6,50.0,75.0,0.2,0.6,30.5,0.5
Saraburi,2025-04-04,0.1,-4.9,58.0,9.8,4.4,1011.0,40.0,60.0,0.2,0.6,33.8,1.0
Saraburi,2025-04-05,0.1,-4.9,61.0,9.8,4.4,1010.2,40.0,39.0,0.2,0.6,33.8,2.0
Saraburi,2025-04-06,0.1,-4.9,61.0,9.8,4.4,1010.2,40.0,39.0,0.2,0.6,33.8,2.0
Saraburi,2025-04-07,0.1,-4.9,62.75,9.8,4.4,1008.75,46.0,70.0,0.2,0.6,32.45,0.6
Saraburi,2025-04-08,0.1,-4.9,56.0,9.8,4.4,1009.0,52.0,95.0,0.2,0.6,35.5,2.0
Saraburi,2025-04-09,0.1,-4.9,64.0,9.8,4.4,1009.8,47.0,70.0,0.2,0.6,33.8,0.2
Saraburi,2025-04-10,0.1,-4.9,65.0,9.8,4.4,1008.9,35.0,53.0,0.2,0.6,32.2,1.0
Saraburi,2025-04-11,0.1,-4.9,66.0,9.8,4.4,1007.4,34.0,61.0,0.2,0.6,32.7,1.0
Satun,2025-02-19,0.1,-6.1,8.05,1.8,6.4,1006.75,21.0,47.0,0.4,0.6,32.25,2.5
Satun,2025-02-20,0.1,-6.1,8.05,1.8,6.4,1006.75,21.0,47.0,0.4,0.6,32.25,2.5
Satun,2025-02-21,0.1,-7.6,9.0,1.8,6.4,1008.1,21.0,53.0,0.4,0.6,28.3,0.5
Satun,2025-02-22,0.1,9.25,45.85,1.8,6.4,1012.6,21.0,49.0,0.4,0.6,29.4,2.5
Satun,2025-02-23,0.1,8.3,39.0,1.8,6.4,1009.65,21.0,41.0,0.4,0.6,30.45,4.05
Satun,2025-02-24,0.1,24.0,94.0,1.8,6.4,1013.0,21.0,25.0,0.4,0.6,25.0,1.5
Satun,2025-02-25,0.1,-7.2,8.1,1.8,6.4,1010.6,21.0,47.0,0.4,0.6,30.7,2.0
Satun,2025-02-26,0.1,22.6,69.45,1.8,6.4,1013.9,21.0,40.5,99.7,0.6,28.75,6.1
Satun,2025-02-27,0.1,23.0,66.0,1.8,6.4,1013.0,21.0,54.0,99.7,0.6,30.0,7.2
Satun,2025-02-28,0.1,23.0,66.0,1.8,6.4,1012.0,21.0,51.0,99.7,0.6,30.0,4.6
Satun,2025-03-01,0.1,-6.199999999999999,8.25,1.8,6.4,1007.95,21.0,47.0,99.45,0.6,31.7,2.0
Satun,2025-03-02,0.1,-4.9,7.8,1.8,6.4,1005.5,21.0,53.0,99.7,0.6,34.5,4.6
Satun,2025-03-03,0.1,-5.1,7.7,1.8,6.4,1005.9,21.0,58.0,99.7,0.6,34.5,2.0
Satun,2025-03-04,0.1,-5.1,7.5,1.8,6.4,1005.4,21.0,59.0,99.7,0.6,34.9,2.5
Satun,2025-03-05,0.1,-5.1,7.2,1.8,6.4,1004.9,21.0,59.0,99.7,0.6,35.6,2.0
Satun,2025-03-06,0.1,-5.2,6.9,1.8,6.4,1006.4,21.0,57.0,99.7,0.6,36.3,2.0
Satun,2025-03-07,0.1,-4.8,9.3,1.8,6.4,1008.7,21.0,54.0,99.7,0.6,31.5,2.0
Satun,2025-03-08,0.1,-5.6,7.0,1.8,6.4,1006.2,21.0,35.0,2.5,0.6,35.5,3.0
Satun,2025-03-09,0.1,-7.4,8.5,1.8,6.4,1009.3,21.0,39.0,2.5,0.6,29.5,2.0
Satun,2025-03-10,0.1,-6.5,7.4,1.8,6.4,1008.6,21.0,36.0,99.2,0.6,33.3,2.0
Satun,2025-03-11,0.1,24.0,83.0,1.8,6.4,1011.0,21.0,45.0,99.2,0.6,27.0,3.0
Satun,2025-03-12,0.1,23.6,54.1,1.8,6.4,1004.8,21.0,35.0,99.2,0.6,34.2,2.5
Satun,2025-03-13,0.1,-5.9,7.4,1.8,6.4,1008.1,21.0,41.0,99.2,0.6,34.0,2.0
Satun,2025-03-14,0.1,-5.9,7.4,1.8,6.4,1008.1,21.0,41.0,99.2,0.6,34.0,2.0
Satun,2025-03-15,0.1,-5.9,7.4,1.8,6.4,1008.1,21.0,41.0,99.2,0.6,34.0,2.0
Satun,2025-03-16,0.1,-5.9,7.4,1.8,6.4,1008.1,21.0,41.0,99.2,0.6,34.0,2.0
Satun,2025-03-17,0.1,-5.9,7.4,1.8,6.4,1008.1,21.0,41.0,99.2,0.6,34.0,2.0
Satun,2025-03-18,0.1,-6.5,7.9,1.8,6.4,1007.15,21.0,50.0,0.8,0.6,32.05,2.5
Satun,2025-03-19,0.1,21.6,47.4,1.8,6.4,1011.8,21.0,51.0,0.8,0.6,34.4,4.1
Satun,2025-03-20,0.1,-6.4,8.0,1.8,6.4,1011.1,21.0,62.0,0.2,0.6,32.0,2.5
Satun,2025-03-21,0.1,23.0,66.0,1.8,6.4,1014.0,21.0,59.0,0.2,0.6,30.0,6.1
Satun,2025-03-22,0.1,23.0,66.0,1.8,6.4,1014.0,21.0,59.0,0.2,0.6,30.0,6.1
Satun,2025-03-23,0.1,7.85,33.4,1.8,6.4,1010.3,21.0,70.0,99.3,0.6,30.7,6.4
Satun,2025-03-24,0.1,20.3,43.5,1.8,6.4,1009.2,21.0,63.0,1.5,0.6,34.5,3.0
Satun,2025-03-25,0.1,-6.2,7.5,1.8,6.4,1006.1,21.0,71.0,1.5,0.6,33.4,1.5
Satun,2025-03-26,0.1,-5.1,7.1,1.8,6.4,1004.3,21.0,76.0,1.5,0.6,35.8,2.0
Satun,2025-03-27,0.1,-5.1,7.1,1.8,6.4,1004.3,21.0,76.0,1.5,0.6,35.8,2.0
Satun,2025-03-28,0.1,23.0,55.0,1.8,6.4,1008.0,21.0,73.0,1.5,0.6,33.0,1.5
Satun,2025-03-29,0.1,-6.1,6.9,1.8,6.4,1005.0,21.0,71.0,3.5,0.6,34.9,1.0
Satun,2025-03-30,0.1,-6.1,6.9,1.8,6.4,1005.0,21.0,71.0,3.5,0.6,34.9,1.0
Satun,2025-03-31,0.1,-6.25,7.25,1.8,6.4,1004.25,21.0,58.5,1.1,0.6,33.849999999999994,1.25
Satun,2025-04-01,0.1,22.0,52.0,1.8,6.4,1009.0,21.0,45.0,0.8,0.6,33.0,5.1
Satun,2025-04-02,0.1,-7.5,8.3,1.8,6.4,1007.5,21.0,36.0,2.7,0.6,29.9,2.0
Satun,2025-04-03,0.1,-5.6,8.9,1.8,6.4,1010.2,21.0,24.0,0.3,0.6,31.2,3.0
Satun,2025-04-04,0.1,24.0,70.0,1.8,6.4,1011.0,21.0,35.0,0.3,0.6,30.0,3.0
Satun,2025-04-05,0.1,-5.9,7.7,1.8,6.4,1008.1,21.0,41.0,2.3,0.6,33.4,2.5
Satun,2025-04-06,0.1,-5.9,7.7,1.8,6.4,1008.1,21.0,41.0,2.3,0.6,33.4,2.5
Satun,2025-04-07,0.1,9.4,45.0,1.8,6.4,1006.55,21.0,36.5,2.05,0.6,29.450000000000003,3.05
Satun,2025-04-08,0.1,25.0,78.5,1.8,6.4,1009.5,21.0,45.0,2.5,0.6,29.0,3.8
Satun,2025-04-09,0.1,24.0,60.5,1.8,6.4,1010.5,21.0,52.0,2.5,0.6,32.5,2.5
Satun,2025-04-10,0.1,-7.9,7.4,1.8,6.4,1006.3,21.0,50.0,0.7,0.6,31.3,0.5
Satun,2025-04-11,0.1,-7.4,7.2,1.8,6.4,1007.6,21.0,41.0,0.2,0.6,32.6,0.5
Suphan Buri,2025-02-19,0.1,8.350000000000001,36.4,4.1,5.2,1010.95,22.5,52.5,99.0,0.6,30.8,2.25
Suphan Buri,2025-02-20,0.1,8.350000000000001,36.4,4.1,5.2,1010.95,22.5,52.5,99.0,0.6,30.8,2.25
Suphan Buri,2025-02-21,0.1,-8.5,9.2,4.1,5.2,1011.4,129.0,113.0,99.0,0.6,26.7,4.1
Suphan Buri,2025-02-22,0.1,-8.233333333333333,53.26666666666667,4.1,5.2,1013.2666666666668,57.0,77.0,99.0,0.6,28.166666666666668,1.2333333333333334
Suphan Buri,2025-02-23,0.1,8.95,34.3,4.1,5.2,1012.8,46.5,81.5,99.0,0.6,31.5,2.3
Suphan Buri,2025-02-24,0.1,20.0,58.0,4.1,5.2,1017.0,10.0,39.0,99.0,0.6,29.0,4.6
Suphan Buri,2025-02-25,0.1,19.5,67.4,4.1,5.2,1016.9,20.0,44.0,99.0,0.6,26.0,3.6
Suphan Buri,2025-02-26,0.1,20.05,73.45,4.1,5.2,1017.15,19.0,53.5,99.0,0.6,25.25,2.8
Suphan Buri,2025-02-27,0.1,19.0,41.0,4.1,5.2,1014.0,20.0,38.0,99.0,0.6,34.0,3.0
Suphan Buri,2025-02-28,0.1,-4.8,8.9,4.1,5.2,1013.7,27.0,77.0,99.0,0.6,32.3,1.0
Suphan Buri,2025-03-01,0.1,25.6,68.65,4.1,5.2,1009.8,53.0,56.0,99.0,0.6,32.1,2.3
Suphan Buri,2025-03-02,0.1,-7.7,7.3,4.1,5.2,1010.2,12.0,34.0,99.0,0.6,31.9,2.0
Suphan Buri,2025-03-03,0.1,24.7,51.7,4.1,5.2,1007.1,18.0,55.0,99.0,0.6,36.2,3.6
Suphan Buri,2025-03-04,0.1,-7.7,7.3,4.1,5.2,1009.6,14.0,41.0,99.0,0.6,31.8,4.1
Suphan Buri,2025-03-05,0.1,-6.8,7.7,4.1,5.2,1009.2,13.0,38.0,99.0,0.6,32.1,3.6
Suphan Buri,2025-03-06,0.1,-7.7,7.2,4.1,5.2,1010.5,16.0,48.0,99.0,0.6,32.0,3.0
Suphan Buri,2025-03-07,0.1,-8.9,7.9,4.1,5.2,1010.8,13.0,43.0,99.0,0.6,28.9,4.1
Suphan Buri,2025-03-08,0.1,21.4,98.2,4.1,5.2,1014.1,20.0,38.0,0.1,0.6,22.2,2.0
Suphan Buri,2025-03-09,0.1,-8.5,10.9,4.1,5.2,1013.6,17.0,43.0,1.4,0.6,23.9,3.0
Suphan Buri,2025-03-10,0.1,-5.0,9.1,4.1,5.2,1014.5,21.0,69.0,1.4,0.6,31.6,2.0
Suphan Buri,2025-03-11,0.1,-4.6,8.1,4.1,5.2,1012.5,45.0,85.0,1.4,0.6,34.2,2.0
Suphan Buri,2025-03-12,0.1,24.5,50.0,4.1,5.2,1004.1,38.0,55.0,1.4,0.6,36.6,4.1
Suphan Buri,2025-03-13,0.1,-6.6,7.6,4.1,5.2,1010.9,15.0,46.0,1.4,0.6,32.5,3.0
Suphan Buri,2025-03-14,0.1,-6.6,7.6,4.1,5.2,1010.9,15.0,46.0,1.4,0.6,32.5,3.0
Suphan Buri,2025-03-15,0.1,-6.6,7.6,4.1,5.2,1010.9,15.0,46.0,1.4,0.6,32.5,3.0
Suphan Buri,2025-03-16,0.1,25.7,94.3,4.1,5.2,1009.3,88.0,56.0,1.4,0.6,26.7,1.5
Suphan Buri,2025-03-17,0.1,25.7,94.3,4.1,5.2,1009.3,88.0,56.0,1.4,0.6,26.7,1.5
Suphan Buri,2025-03-18,0.1,9.9,51.35,4.1,5.2,1009.55,36.0,47.5,1.4,0.6,29.65,2.0
Suphan Buri,2025-03-19,0.1,-4.4,9.4,4.1,5.2,1014.0,50.0,41.0,1.4,0.6,31.8,2.0
Suphan Buri,2025-03-20,0.1,-4.7,12.1,4.1,5.2,1018.9,57.0,77.0,1.4,0.6,27.0,4.1
Suphan Buri,2025-03-21,0.1,-4.7,48.0,4.1,5.2,1016.9,53.0,86.0,1.4,0.6,28.6,0.5
Suphan Buri,2025-03-22,0.1,-4.7,48.0,4.1,5.2,1016.9,53.0,86.0,1.4,0.6,28.6,0.5
Suphan Buri,2025-03-23,0.1,-4.4,25.8,4.1,5.2,1012.2,72.0,124.0,1.4,0.6,32.349999999999994,0.75
Suphan Buri,2025-03-24,0.1,22.8,45.4,4.1,5.2,1008.9,77.0,153.0,1.4,0.6,36.5,1.5
Suphan Buri,2025-03-25,0.1,-7.5,7.1,4.1,5.2,1007.9,31.0,154.0,1.4,0.6,32.6,2.5
Suphan Buri,2025-03-26,0.1,-5.7,8.1,4.1,5.2,1007.4,39.0,102.0,1.4,0.6,32.6,3.0
Suphan Buri,2025-03-27,0.1,-4.7,8.6,4.1,5.2,1006.9,41.0,112.0,1.4,0.6,33.0,2.0
Suphan Buri,2025-03-28,0.1,-4.7,48.0,4.1,5.2,1005.5,45.0,126.0,1.4,0.6,35.0,1.0
Suphan Buri,2025-03-29,0.1,21.0,40.2,4.1,5.2,1006.1,58.0,155.0,1.4,0.6,36.7,2.0
Suphan Buri,2025-03-30,0.1,21.0,40.2,4.1,5.2,1006.1,58.0,155.0,1.4,0.6,36.7,2.0
Suphan Buri,2025-03-31,0.1,7.6,36.65,4.1,5.2,1009.5,79.0,104.5,1.4,0.6,30.3,2.8
Suphan Buri,2025-04-01,0.1,23.8,56.0,4.1,5.2,1011.0,20.0,68.0,1.4,0.6,32.7,0.2
Suphan Buri,2025-04-02,0.1,24.3,87.7,4.1,5.2,1010.5,74.0,107.0,1.0,0.6,26.5,1.5
Suphan Buri,2025-04-03,0.1,-7.0,8.0,4.1,5.2,1013.5,15.0,45.0,1.0,0.6,31.2,1.5
Suphan Buri,2025-04-04,0.1,-5.7,7.5,4.1,5.2,1011.7,39.0,104.0,1.0,0.6,34.0,2.5
Suphan Buri,2025-04-05,0.1,-5.9,7.8,4.1,5.2,1011.4,24.0,67.0,1.0,0.6,33.1,4.1
Suphan Buri,2025-04-06,0.1,-5.9,7.8,4.1,5.2,1011.4,24.0,67.0,1.0,0.6,33.1,4.1
Suphan Buri,2025-04-07,0.1,-5.699999999999999,7.949999999999999,4.1,5.2,1009.65,39.5,107.0,1.0,0.6,33.05,3.05
Suphan Buri,2025-04-08,0.1,24.0,50.7,4.1,5.2,1010.5,19.0,63.0,1.0,0.6,35.8,2.0
Suphan Buri,2025-04-09,0.1,24.0,64.0,4.1,5.2,1009.8,30.0,80.0,1.0,0.6,33.8,0.2
Suphan Buri,2025-04-10,0.1,-7.1,8.3,4.1,5.2,1010.1,27.0,74.0,0.2,0.6,30.4,1.0
Suphan Buri,2025-04-11,0.1,-5.4,8.1,4.1,5.2,1007.8,18.0,54.0,99.9,0.6,33.0,2.0
Trang,2025-02-19,0.1,21.200000000000003,51.3,0.6,13.85,1007.95,20.5,39.0,1.3,0.6,32.1,3.3
Trang,2025-02-20,0.1,21.200000000000003,51.3,0.6,13.85,1007.95,20.5,39.0,1.3,0.6,32.1,3.3
Trang,2025-02-21,0.1,-7.4,9.6,0.6,13.4,1011.4,17.0,23.0,1.3,0.6,27.5,6.1
Trang,2025-02-22,0.1,22.15,75.0,0.6,12.3,1011.5,22.0,32.5,1.3,0.6,28.6,1.0
Trang,2025-02-23,0.1,22.4,73.69999999999999,0.6,12.85,1009.6,18.5,32.5,1.3,0.6,29.05,2.25
Trang,2025-02-24,0.1,24.2,95.9,1.2,9.9,1011.5,12.0,13.0,1.3,0.6,24.1,1.5
Trang,2025-02-25,0.1,24.1,82.7,1.2,19.4,1012.0,18.0,23.0,0.4,0.6,27.3,2.0
Trang,2025-02-26,0.1,22.65,70.75,0.6,19.4,1012.75,20.5,47.0,0.6,0.6,28.15,2.25
Trang,2025-02-27,0.1,23.0,59.0,0.6,19.4,1013.0,20.0,41.0,0.6,0.6,32.0,3.6
Trang,2025-02-28,0.1,22.6,60.3,0.6,19.4,1010.0,17.0,37.0,0.6,0.6,30.8,4.6
Trang,2025-03-01,0.1,22.35,65.6,0.8999999999999999,19.4,1008.35,21.0,26.5,0.6,0.6,29.55,2.5
Trang,2025-03-02,0.1,22.2,59.5,0.6,19.4,1007.2,36.0,52.0,0.6,0.6,33.0,3.6
Trang,2025-03-03,0.1,22.8,63.5,0.6,19.4,1006.7,28.0,59.0,0.6,0.6,33.5,3.0
Trang,2025-03-04,0.1,20.8,56.6,0.6,19.4,1006.9,38.0,63.0,0.6,0.6,33.5,1.0
Trang,2025-03-05,0.1,23.0,59.0,0.6,19.4,1009.0,33.0,76.0,0.6,0.6,32.0,1.0
Trang,2025-03-06,0.1,24.8,67.7,0.6,19.4,1009.3,41.0,64.0,0.6,0.6,31.5,1.5
Trang,2025-03-07,0.1,-6.2,8.4,0.6,19.4,1009.7,35.0,46.0,99.4,0.6,31.3,2.0
Trang,2025-03-08,0.1,22.8,56.7,0.6,19.4,1006.5,14.0,18.0,1.3,0.6,34.4,3.0
Trang,2025-03-09,0.1,22.7,77.4,0.6,19.4,1008.7,17.0,32.0,99.7,0.6,28.7,1.0
Trang,2025-03-10,0.1,23.0,60.4,0.6,19.4,1010.4,32.0,50.0,99.0,0.6,31.6,5.1
Trang,2025-03-11,0.1,-6.2,8.0,0.6,19.4,1012.2,23.0,54.0,0.8,0.6,32.2,0.5
Trang,2025-03-12,0.1,-6.2,8.0,0.6,19.4,1012.2,23.0,54.0,0.8,0.6,32.2,0.5
Trang,2025-03-13,0.1,24.55,65.05,0.6,19.4,1006.4,17.0,38.5,0.45,0.6,32.9,2.75
Trang,2025-03-14,0.1,24.55,65.05,0.6,19.4,1006.4,17.0,38.5,0.45,0.6,32.9,2.75
Trang,2025-03-15,0.1,24.55,65.05,0.6,19.4,1006.4,17.0,38.5,0.45,0.6,32.9,2.75
Trang,2025-03-16,0.1,24.55,65.05,0.6,19.4,1006.4,17.0,38.5,0.45,0.6,32.9,2.75
Trang,2025-03-17,0.1,24.55,65.05,0.6,19.4,1006.4,17.0,38.5,0.45,0.6,32.9,2.75
Trang,2025-03-18,0.1,21.7,64.9,0.8999999999999999,19.4,1007.0,20.0,40.5,0.1,0.6,29.05,2.8
Trang,2025-03-19,0.1,22.5,51.8,0.6,19.4,1008.5,39.0,67.0,0.2,0.6,32.0,4.6
Trang,2025-03-20,0.1,23.8,91.4,3.5,19.4,1012.5,43.0,59.0,1.6,0.6,25.3,1.5
Trang,2025-03-21,0.1,24.0,70.0,0.6,19.4,1015.0,30.0,60.0,1.6,0.6,30.0,3.6
Trang,2025-03-22,0.1,24.0,70.0,0.6,19.4,1015.0,30.0,60.0,1.6,0.6,30.0,3.6
Trang,2025-03-23,0.1,23.8,63.4,0.8999999999999999,19.4,1010.7,35.0,68.0,2.1,0.6,29.85,2.5
Trang,2025-03-24,0.1,22.0,50.8,0.6,19.4,1008.3,41.0,61.0,99.0,0.6,33.6,4.1
Trang,2025-03-25,0.1,23.1,64.0,1.2,19.4,1006.7,54.0,81.0,99.0,0.6,32.7,1.0
Trang,2025-03-26,0.1,23.4,63.7,0.6,19.4,1005.7,61.0,112.0,99.0,0.6,33.2,2.0
Trang,2025-03-27,0.1,23.4,63.7,0.6,19.4,1005.7,61.0,112.0,99.0,0.6,33.2,2.0
Trang,2025-03-28,0.1,24.0,56.0,0.6,19.4,1007.0,57.0,96.0,99.0,0.6,34.0,2.0
Trang,2025-03-29,0.1,23.0,51.3,0.6,19.4,1005.8,37.0,67.0,99.0,0.6,34.5,1.0
Trang,2025-03-30,0.1,23.0,51.3,0.6,19.4,1005.8,37.0,67.0,99.0,0.6,34.5,1.0
Trang,2025-03-31,0.1,23.25,65.5,0.8999999999999999,19.4,1007.25,40.5,67.0,1.2,0.6,30.5,2.55
Trang,2025-04-01,0.1,24.0,70.0,0.6,19.4,1011.0,51.0,62.0,1.2,0.6,30.0,2.5
Trang,2025-04-02,0.1,23.4,67.0,0.6,19.4,1008.2,22.0,36.0,1.2,0.6,30.1,1.5
Trang,2025-04-03,0.1,26.0,70.0,0.6,19.4,1011.0,20.0,25.0,1.2,0.6,32.0,3.0
Trang,2025-04-04,0.1,24.0,56.0,0.6,19.4,1011.0,18.0,30.0,1.2,0.6,34.0,4.1
Trang,2025-04-05,0.1,22.8,61.7,0.6,19.4,1008.5,23.0,46.0,0.5,0.6,33.9,1.5
Trang,2025-04-06,0.1,22.8,61.7,0.6,19.4,1008.5,23.0,46.0,0.5,0.6,33.9,1.5
Trang,2025-04-07,0.1,23.450000000000003,55.3,0.6,19.4,1006.65,14.0,28.0,99.1,0.6,32.25,4.3
Trang,2025-04-08,0.1,24.7,58.4,0.6,19.4,1009.9,28.0,70.0,0.2,0.6,34.0,3.6
Trang,2025-04-09,0.1,26.0,56.0,0.6,19.4,1012.0,44.0,55.0,0.2,0.6,36.0,4.1
Trang,2025-04-10,0.1,24.7,70.4,0.6,19.4,1007.4,27.0,63.0,99.1,0.6,33.7,1.0
Trang,2025-04-11,0.1,25.1,84.3,1.2,19.4,1007.7,28.0,61.0,0.9,0.6,32.9,1.5
Trat,2025-02-19,0.1,8.5,42.8,1.5,14.6,1008.2,40.0,74.5,1.4500000000000002,1.1,29.65,1.75
Trat,2025-02-20,0.1,8.5,42.8,1.5,14.6,1008.2,40.0,74.5,1.4500000000000002,1.1,29.65,1.75
Trat,2025-02-21,0.1,24.3,87.7,3.5,5.6,1007.5,40.0,97.0,1.6,1.1,26.2,0.5
Trat,2025-02-22,0.1,9.05,48.15,0.8999999999999999,4.0,1012.75,40.0,82.5,2.2,0.6,28.85,1.75
Trat,2025-02-23,0.1,9.9,45.900000000000006,0.6,6.95,1010.55,40.0,71.0,0.3,0.8500000000000001,30.75,1.0
Trat,2025-02-24,0.1,21.0,52.0,0.6,10.7,1015.0,40.0,42.0,0.1,1.6,32.0,7.2
Trat,2025-02-25,0.1,19.7,50.5,0.6,16.2,1014.3,40.0,55.0,99.9,0.6,31.2,4.1
Trat,2025-02-26,0.1,6.6,30.0,0.6,17.200000000000003,1013.2,40.0,80.0,99.1,0.6,29.0,3.8
Trat,2025-02-27,0.1,20.0,43.0,4.1,17.4,1013.0,40.0,90.0,99.1,1.1,34.0,4.6
Trat,2025-02-28,0.1,-7.0,7.8,0.6,1.6,1009.4,40.0,60.0,99.3,0.6,31.6,0.5
Trat,2025-03-01,0.1,8.25,49.2,0.8999999999999999,1.7999999999999998,1007.1,40.0,84.0,0.6499999999999999,0.6,26.5,2.25
Trat,2025-03-02,0.1,-7.9,7.7,1.2,0.8,1005.5,40.0,28.0,99.1,0.6,30.6,1.5
Trat,2025-03-03,0.1,24.8,64.7,2.4,15.0,1008.5,40.0,62.0,99.2,0.6,32.3,3.6
Trat,2025-03-04,0.1,-7.0,7.8,0.6,1.2,1006.2,40.0,61.0,99.1,0.6,31.7,1.0
Trat,2025-03-05,0.1,25.0,74.0,1.2,0.8,1010.0,40.0,54.0,99.1,0.6,30.0,2.5
Trat,2025-03-06,0.1,-6.9,7.5,1.2,0.8,1006.9,40.0,62.0,99.1,0.6,32.5,2.0
Trat,2025-03-07,0.1,-6.9,7.5,1.2,0.8,1005.9,40.0,78.0,99.1,0.6,32.4,1.0
Trat,2025-03-08,0.1,-8.7,9.2,1.2,0.8,1008.2,40.0,69.0,3.7,0.6,26.5,1.0
Trat,2025-03-09,0.1,-8.4,11.2,1.2,0.8,1007.5,40.0,69.0,3.7,0.6,23.5,1.0
Trat,2025-03-10,0.1,21.7,54.6,1.2,0.8,1013.6,40.0,65.0,8.0,0.6,32.0,2.5
Trat,2025-03-11,0.1,-7.2,7.8,1.2,0.8,1012.7,40.0,50.0,8.0,0.6,31.3,1.0
